"","ES_ID","Paper_ID","Study_ID","Cohort_ID","Cohort_ID_Control","Shared_Control_Code","Title","Journal","Year","Rodent_Type","Rodent_Strain","Exposure_Type","F0_Parent_Exposed","Treatment_Diet_Code","Treatment_Diet_Notes","Treatment_Diet_Prot_pww","Treatment_Diet_Carb_pww","Treatment_Diet_Fat_pww","Treatment_Diet_Energy_kcal_g","Treatment_Diet_Prot_pE","Treatment_Diet_Carb_pE","Treatment_Diet_Fat_pE","Treatment_Diet_PC_ratio","Treatment_Diet_PNP_ratio","Treatment_Start_F0","Treatment_End_F0","Treatment_Duration_F0","Treatment_Duration_F0_Notes","Offspring_Generation","Offspring_Sex","Lineage_HFD","Age_at_Measurement_Days","Diet_at_Measurement","Trait","Trait_Info","Unit_of_Measurement","Mean_Control","SD_Control","SEM_Control","Sample_Size_n_Control","Estimated_or_Exact_Sample_Control","Mean_Treatment","SD_Treatment","SEM_Treatment","Sample_Size_n_Treatment","Estimated_or_Exact_Sample_Treatment","Data_Source","Group_Label_Paper","Notes","lnRR","VlnRR","lnCVR","VlnCVR"
"31","ES_31","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mfmfM","CastroBarbosa2016mfmfM_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-fm-m",84,"HFD","Leptin","Serum","ng/ml",8.8,2.64575131106459,1,18,"Estimate",16.3,6.36396103067893,1.5,18,"Estimate","Supp","GpatCD-CD(Control), GpatHF-HF(Treatment)",NA,0.616413386328556,0.0134903249387106,0.261282526200035,0.0723138543504753
"32","ES_32","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mfmfM","CastroBarbosa2016mfmfM_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-fm-f",84,"HFD","Triglycerides","Plasma Triglyceride","ng/ml",1.6,0.848528137,0.2,18,"Estimate",2.4,0.848528137,0.2,18,"Estimate","Supp","GpatCD-CD(Control), GpatHF-HF(Treatment)",NA,0.405465108108164,0.0225694444218966,-0.405465108108164,0.0813929738336614
"33","ES_33","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mfmmM","CastroBarbosa2016mfmmM_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-fm-m",154,"HFD","Body_Weight","None","g",619.6,61.40651431,13.4,21,"Estimate",736.9,64.61,14.1,21,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-HF(Treatment)",NA,0.17337808923024,0.000833790004329105,-0.122524817439525,0.0508337900043291
"34","ES_34","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mfmmM","CastroBarbosa2016mfmmM_3",3,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-fm-m",84,"HFD","Glucose_FBG","FBG","mmol/L",6.5,0.916515138991168,0.2,21,"Exact",7.5,0.916515138991168,0.2,21,"Exact","Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-HF(Treatment)","What type of glucose ? Probably fasting ? They paper says the rats were fasted, and if they measure circulating glucose, then the levels pertain to the first point on the tolerance test ! May not say fasted, but it means they're fasted",0.143100843640673,0.00165785667324129,-0.143100843640673,0.0516578566732413
"35","ES_35","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mfmmM","CastroBarbosa2016mfmmM_3",3,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-fm-m",84,"HFD","Glucose_FBG","FBG","mmol/L",6.5,0.916515138991168,0.2,21,"Exact",7.3,0.916515,0.3,21,"Exact","Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0.116072171252754,0.00169735520498732,-0.116072322904563,0.0516973552049873
"36","ES_36","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Adiposity","Brown Adipose Tissue","g",0.4084,0.115828321234489,0.0518,5,"Exact",0.3711,0.0816164811787423,0.0365,5,"Exact","Supp Table T4","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.0957755182239586,0.0257614308049326,-0.254302370453032,0.275761430804933
"37","ES_37","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Adiposity","Mesenteric White Adipose Tissue","g",4.5,2.01246117974981,0.9,5,"Exact",3.5,0.894427190999916,0.4,5,"Exact","Supp Table T4","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.251314428280906,0.0530612244897959,-0.559615787935422,0.303061224489796
"38","ES_38","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_3",3,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Adiposity","Gonadal WAT","g",4.6,1.11803398874989,0.5,5,"Exact",4.7,1.56524758424985,0.7,5,"Exact","Supp Table T4","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0.0215062052209637,0.0339967275991581,0.314966031400252,0.283996727599158
"39","ES_39","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_4",4,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Adiposity","Retroperitoneal WAT","g",4.1,0.670820393249937,0.3,5,"Exact",4.1,1.34164078649987,0.6,5,"Exact","Supp Table T4","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0,0.0267697798929208,0.693147180559942,0.276769779892921
"40","ES_40","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",77,"Standard","Body_Weight","None","g",269.0625,14.92481156,4.5,11,"Estimate",263.44,16.79,5.06,11,"Estimate","Fig2","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.0211180565539411,0.000648987942759625,0.138876494240075,0.10064898794276
"41","ES_41","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",154,"Standard","Body_Weight","None","g",348.5,28.5229732,8.6,11,"Estimate",339,31.18,9.4,11,"Estimate","Supp Table T4","GpatCD-CD(Control), GpatHF-CD(Treatment)","Paper shows weeks on cd or hfd, not the age of the animal, means we have to calculate the age and this is trick as animals subjected to a hfd were subjected at 10 weeks, no point extracting more data as we are interested in 21 days and 90",-0.0276381228201283,0.00137802345734693,0.116705146687911,0.101378023457347
"42","ES_42","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Glucose_TT","GTT","mmol/L",1294.93671237342,318.427402034781,142.405063369685,5,"Exact",1568.35443037975,367.252936810884,164.240506329114,5,"Exact","Fig2D, Supplementary Data","GpatCD-CD(Control), GpatHF-CD(Treatment)","Amalgamated",0.191565112964906,0.0230601521531467,-0.0489088131149467,0.273060152153147
"43","ES_43","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Insulin_TT","ITT","ng/ml",272.3529412,85.49671679,38.23529412,5,"Estimate",156.4705882,96.01938962,42.94117647,5,"Estimate","Fig2E","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.554230745616492,0.095024174079978,0.670302916809963,0.345024174079978
"44","ES_44","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Leptin","Serum","ng/ml",10.4,3.96862696659689,1.5,7,"Estimate",6.7,2.64575131106459,1,7,"Estimate","Supp","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.439698279750407,0.0430791911127925,0.0342331716422411,0.209745857779459
"45","ES_45","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_1",1,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Triglycerides","Plasma Triglyceride","ng/ml",1.1,0.529150262,0.2,7,"Estimate",0.5,0.264575131,0.1,7,"Estimate","Supp","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.78845736036427,0.0730578511808758,0.095310179804325,0.239724517847542
"46","ES_46","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_5",5,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",84,"Standard","Adiposity","Brown Adipose Tissue","g",0.4111,0.141681756059134,0.0409,12,"Estimate",0.4815,0.125054068306473,0.0361,12,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0.158069737334347,0.0155192026113656,-0.282906935044267,0.106428293520457
"47","ES_47","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_6",6,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",84,"Standard","Adiposity","Mesenteric White Adipose Tissue","g",5.6,1.73205080756888,0.5,12,"Estimate",5.4,2.07846096908265,0.6,12,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.0363676441708747,0.0203176177878559,0.218689200964827,0.111226708696947
"48","ES_48","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_7",7,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",84,"Standard","Adiposity","Gonadal WAT","g",9.2,3.11769145362398,0.9,12,"Estimate",8.9,2.7712812921102,0.8,12,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.0331522073169004,0.0176497311947924,-0.0846308283394846,0.108558822103883
"49","ES_49","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_8",8,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",84,"Standard","Adiposity","Retroperitoneal WAT","g",9.41,2.97912738901847,0.86,12,"Estimate",9.66,4.71117819658735,1.36,12,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0.0262206946271383,0.0281734313571249,0.432086894855406,0.119082522266216
"50","ES_50","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",84,"Standard","Leptin","Serum","ng/ml",8.80001,2.64575131106459,1,18,"Estimate",8.8,5.09116882454314,1.2,18,"Estimate","Supp","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.00000113636299066021,0.0236168389082129,0.654553497577371,0.0824403683199776
"51","ES_51","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmfO","CastroBarbosa2016mmfO_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-f",84,"Standard","Triglycerides","Plasma Triglyceride","ng/ml",1.6,0.848528137,0.2,18,"Estimate",1.8,0.848528137,0.2,18,"Estimate","Supp","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,0.117783035656383,0.0279706789844018,-0.117783035656383,0.0867942083961665
"52","ES_52","CastroBarbosa2016","CastroBarbosa_Zierath_Barres","CastroBarbosa2016mmmO","CastroBarbosa2016mmmO_2",2,"High-fat diet reprograms the epigenome of rat spermatozoa and transgenerationally affects metabolism of the offspring","Mol Metab",2016,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; ""high-fat diet (HFD; TD.88137/TD.08811, 42/45% energy from fat)""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Male","m-m-m",154,"Standard","Body_Weight","None","g",619.6,61.40651431,13.4,21,"Estimate",619,59.57,13,21,"Estimate","Supp Table T6","GpatCD-CD(Control), GpatHF-CD(Treatment)",NA,-0.000968835858117544,0.000908737167545079,-0.0293949982806453,0.0509087371675451
"53","ES_53","CastroBarbosa2019","CastroBarbosa_Zierath_Barres","CastroBarbosa2019mmfM","CastroBarbosa2019mmfM_1",1,"Paternal high-fat diet transgenerationally impacts hepatic immunometabolism","FASEB Journal",2019,"Rat","SD","Multigenerational","Male","TD88137","Harlam/Teklad; manufacturer; high-fat ""42/45%; Harlan Industries""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"HFD","Triglycerides","Liver Triglycerides","mM/mg",0.72,0.19,0.06,10,"Estimate",1.0765306,0.2097429,0.06632653,10,"Estimate","Fig5","GpadCD-CD(Control), Gpat HF-HF (Treatment)","metadigitize; unsure of age",0.402247529843178,0.0107596958923253,-0.303389107050482,0.121870807003436
"54","ES_54","CastroBarbosa2019","CastroBarbosa_Zierath_Barres","CastroBarbosa2019mmfO","CastroBarbosa2019mmfO_1",1,"Paternal high-fat diet transgenerationally impacts hepatic immunometabolism","FASEB Journal",2019,"Rat","SD","One-off","Male","TD88137","Harlam/Teklad; manufacturer; high-fat ""42/45%; Harlan Industries""",17.3,48.5,21.2,4.5,15.2,42.7,42,0.356701030927835,0.248206599713056,-84,0,84,"12 weeks before mating","F2","Female","m-m-f",84,"Standard","Triglycerides","Liver Triglycerides","mM/mg",0.72,0.19,0.06,10,"Estimate",0.7908163,0.1613407,0.05102041,10,"Estimate","Fig5","GpadCD-CD(Control), Gpat HF-CD (Treatment)","metadigitize; unsure of age",0.0938144911123778,0.0111260659099933,-0.257320285109756,0.122237177021104
"55","ES_55","deAssis2012","deAssis_Hilakivi-Clarke","deAssis2012fF2","deAssis2012fF2_3",3,"High-fat or ethinyl-oestradiol intake during pregnancy increases mammary cancer risk in several generations of offspring","Nat Commun",2012,"Rat","SD","One-off","Female","AIN93G_HF","high-fat AING9G3-based; Nakashima et al. 2008; ""AIN93G-based HF diet, containing 43% energy from corn oil, throughout gestation""",20,48,23,4.79,16.7,40.1,43.2,0.409,0.286,0,21,21,"gestation","F2","Female","f-fm-fm-f",2,"Standard","Body_Weight","None","g",8.848485,1.206045,0.3636364,12,"Exact",9.21,4.73,1.58,5,"Exact","Supp Figure S2","Con F2(Control), HF F2(Treatment)","Paper indicates both male and female exposures, however do not know which one for the data extracted, sent email to De Assis to clarify, UPDATE: deAssis replied confirming lineage",0.0400435923421265,0.0542994136038529,1.40608065366547,0.224753959058398
